month,date,region,region_scope,category,daily_job_count
2026-08,2026-08-12,Scotland West - Glasgow,lookup_region,finance_accounts,2
2026-08,2026-08-14,Scotland West - Glasgow,lookup_region,finance_accounts,4
2026-08,2026-08-15,Scotland West - Glasgow,lookup_region,finance_accounts,4
2026-08,2026-08-16,Scotland West - Glasgow,lookup_region,finance_accounts,4
2026-08,2026-08-17,Scotland West - Glasgow,lookup_region,finance_accounts,4
2026-08,2026-08-01,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-02,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-03,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-04,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-05,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-06,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-07,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-08,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-09,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-10,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-11,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,1
2026-08,2026-08-12,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,1
2026-08,2026-08-14,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,1
2026-08,2026-08-15,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-16,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-17,Scotland West - Renfrewshire & Inverclyde,lookup_region,finance_accounts,0
2026-08,2026-08-01,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-02,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-03,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-04,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-05,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-06,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-07,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-08,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-09,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-10,Shropshire,lookup_region,finance_accounts,0
2026-08,2026-08-11,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-12,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-14,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-15,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-16,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-17,Shropshire,lookup_region,finance_accounts,1
2026-08,2026-08-01,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-02,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-03,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-04,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-05,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-06,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-07,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-08,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-09,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-10,Somerset,lookup_region,finance_accounts,1
2026-08,2026-08-11,Somerset,lookup_region,finance_accounts,2
2026-08,2026-08-12,Somerset,lookup_region,finance_accounts,2
2026-08,2026-08-14,Somerset,lookup_region,finance_accounts,3
2026-08,2026-08-15,Somerset,lookup_region,finance_accounts,2
2026-08,2026-08-16,Somerset,lookup_region,finance_accounts,2
2026-08,2026-08-17,Somerset,lookup_region,finance_accounts,2
2026-08,2026-08-01,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-02,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-03,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-04,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-05,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-06,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-07,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-08,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-09,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-10,Staffordshire,lookup_region,finance_accounts,0
2026-08,2026-08-11,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-12,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-14,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-15,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-16,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-17,Staffordshire,lookup_region,finance_accounts,1
2026-08,2026-08-01,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-02,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-03,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-04,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-05,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-06,Suffolk,lookup_region,finance_accounts,0
2026-08,2026-08-07,Suffolk,lookup_region,finance_accounts,1
2026-08,2026-08-08,Suffolk,lookup_region,finance_accounts,1
2026-08,2026-08-09,Suffolk,lookup_region,finance_accounts,1
2026-08,2026-08-10,Suffolk,lookup_region,finance_accounts,1
2026-08,2026-08-11,Suffolk,lookup_region,finance_accounts,4
2026-08,2026-08-12,Suffolk,lookup_region,finance_accounts,5
2026-08,2026-08-14,Suffolk,lookup_region,finance_accounts,4
2026-08,2026-08-15,Suffolk,lookup_region,finance_accounts,4
2026-08,2026-08-16,Suffolk,lookup_region,finance_accounts,4
2026-08,2026-08-17,Suffolk,lookup_region,finance_accounts,3
2026-08,2026-08-01,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-02,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-03,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-04,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-05,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-06,Surrey,lookup_region,finance_accounts,1
2026-08,2026-08-07,Surrey,lookup_region,finance_accounts,0
2026-08,2026-08-08,Surrey,lookup_region,finance_accounts,1
2026-08,2026-08-09,Surrey,lookup_region,finance_accounts,1
2026-08,2026-08-10,Surrey,lookup_region,finance_accounts,1
2026-08,2026-08-11,Surrey,lookup_region,finance_accounts,2
2026-08,2026-08-12,Surrey,lookup_region,finance_accounts,4
2026-08,2026-08-14,Surrey,lookup_region,finance_accounts,2
2026-08,2026-08-15,Surrey,lookup_region,finance_accounts,3
2026-08,2026-08-16,Surrey,lookup_region,finance_accounts,3
2026-08,2026-08-17,Surrey,lookup_region,finance_accounts,3
2026-08,2026-08-01,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-02,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-03,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-04,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-05,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-06,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-07,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-08,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-09,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-10,Sussex,lookup_region,finance_accounts,0
2026-08,2026-08-11,Sussex,lookup_region,finance_accounts,7
2026-08,2026-08-12,Sussex,lookup_region,finance_accounts,7
2026-08,2026-08-14,Sussex,lookup_region,finance_accounts,8
2026-08,2026-08-15,Sussex,lookup_region,finance_accounts,7
2026-08,2026-08-16,Sussex,lookup_region,finance_accounts,7
2026-08,2026-08-17,Sussex,lookup_region,finance_accounts,5
2026-08,2026-08-01,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-02,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-03,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-04,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-05,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-06,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-07,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-08,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-09,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-10,Wales - West,lookup_region,finance_accounts,0
2026-08,2026-08-11,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-12,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-14,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-15,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-16,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-17,Wales - West,lookup_region,finance_accounts,1
2026-08,2026-08-01,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-02,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-03,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-04,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-05,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-06,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-07,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-08,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-09,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-10,Wales South - Gwent,lookup_region,finance_accounts,0
2026-08,2026-08-11,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-12,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-14,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-15,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-16,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-17,Wales South - Gwent,lookup_region,finance_accounts,1
2026-08,2026-08-01,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-02,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-03,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-04,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-05,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-06,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-07,Wales South - Swansea Bay,lookup_region,finance_accounts,1
2026-08,2026-08-08,Wales South - Swansea Bay,lookup_region,finance_accounts,1
2026-08,2026-08-09,Wales South - Swansea Bay,lookup_region,finance_accounts,1
2026-08,2026-08-10,Wales South - Swansea Bay,lookup_region,finance_accounts,1
2026-08,2026-08-11,Wales South - Swansea Bay,lookup_region,finance_accounts,1
2026-08,2026-08-12,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-14,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-15,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-16,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-17,Wales South - Swansea Bay,lookup_region,finance_accounts,0
2026-08,2026-08-01,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-02,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-03,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-04,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-05,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-06,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,0
2026-08,2026-08-07,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,1
2026-08,2026-08-08,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,1
2026-08,2026-08-09,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,1
2026-08,2026-08-10,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,1
2026-08,2026-08-11,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,6
2026-08,2026-08-12,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,6
2026-08,2026-08-14,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,7
2026-08,2026-08-15,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,7
2026-08,2026-08-16,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,8
2026-08,2026-08-17,West Midlands - Birmingham & Solihull,lookup_region,finance_accounts,8
2026-08,2026-08-01,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-02,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-03,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-04,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-05,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-06,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-07,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-08,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-09,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-10,West Midlands - Black Country,lookup_region,finance_accounts,0
2026-08,2026-08-11,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-12,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-14,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-15,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-16,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-17,West Midlands - Black Country,lookup_region,finance_accounts,1
2026-08,2026-08-01,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-02,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-03,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-04,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-05,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-06,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,0
2026-08,2026-08-07,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,1
2026-08,2026-08-08,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,1
2026-08,2026-08-09,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,1
2026-08,2026-08-10,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,1
2026-08,2026-08-11,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,3
2026-08,2026-08-12,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,3
2026-08,2026-08-14,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,2
2026-08,2026-08-15,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,2
2026-08,2026-08-16,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,2
2026-08,2026-08-17,West Midlands - Coventry & Warwickshire,lookup_region,finance_accounts,2
2026-08,2026-08-01,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-02,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-03,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-04,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-05,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-06,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-07,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-08,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-09,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-10,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-11,Wiltshire,lookup_region,finance_accounts,0
2026-08,2026-08-12,Wiltshire,lookup_region,finance_accounts,1
2026-08,2026-08-14,Wiltshire,lookup_region,finance_accounts,2
2026-08,2026-08-15,Wiltshire,lookup_region,finance_accounts,2
2026-08,2026-08-16,Wiltshire,lookup_region,finance_accounts,2
2026-08,2026-08-17,Wiltshire,lookup_region,finance_accounts,3
2026-08,2026-08-01,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-02,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-03,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-04,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-05,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-06,Worcestershire,lookup_region,finance_accounts,0
2026-08,2026-08-07,Worcestershire,lookup_region,finance_accounts,0
